timestamp,symbol,side,entry_price,exit_time,exit_price,size,pnl,return_pct
2025-12-30 07:38:00,BTCUSDT,SELL,87454.68,2025-12-30 07:38:00,87525.23,2,141.10000000000582,0.08067035406225109
2025-12-30 07:39:00,BTCUSDT,BUY,87493.39,,,2,,
2025-12-30 07:46:00,BTCUSDT,SELL,87493.39,2025-12-30 07:46:00,87505.55,2,24.320000000006985,0.013898192766337303
2025-12-30 07:47:00,BTCUSDT,BUY,87505.56,,,2,,
2025-12-30 08:04:00,BTCUSDT,SELL,87505.56,2025-12-30 08:04:00,87683.52,2,355.9200000000128,0.20336993443617057
2025-12-30 08:18:00,BTCUSDT,BUY,88106.06,,,2,,
2025-12-30 08:22:00,BTCUSDT,SELL,88106.06,2025-12-30 08:22:00,87865.09,2,-481.9400000000023,-0.2734999158968243
2025-12-30 08:23:00,BTCUSDT,BUY,87899.99,,,2,,
2025-12-30 08:54:00,BTCUSDT,SELL,87899.99,2025-12-30 08:54:00,87958.56,2,117.13999999998487,0.06663254455432366
2025-12-30 08:58:00,BTCUSDT,BUY,87892.68,,,2,,
2025-12-30 08:59:00,BTCUSDT,SELL,87892.68,2025-12-30 08:59:00,87872.68,2,-40.0,-0.022755023512766037
2025-12-30 09:00:00,BTCUSDT,BUY,87910.49,,,2,,
2025-12-30 09:12:00,BTCUSDT,SELL,87910.49,2025-12-30 09:12:00,87830.45,2,-160.0800000000163,-0.09104715489586246
2025-12-30 09:13:00,BTCUSDT,BUY,87805.89,,,2,,
2025-12-30 09:40:00,BTCUSDT,SELL,87805.89,2025-12-30 09:40:00,87745.75,2,-120.27999999999884,-0.06849198840761517
2025-12-30 09:41:00,BTCUSDT,BUY,87745.76,,,2,,
2025-12-30 09:50:00,BTCUSDT,SELL,87745.76,2025-12-30 09:50:00,87933.16,2,374.80000000001746,0.2135715731449661
2025-12-30 09:57:00,BTCUSDT,BUY,87982.16,,,2,,
2025-12-30 10:00:00,BTCUSDT,SELL,87982.16,2025-12-30 10:00:00,88016.81,2,69.29999999998836,0.03938298400494311
2025-12-30 10:02:00,BTCUSDT,BUY,88056.14,,,2,,
2025-12-30 10:08:00,BTCUSDT,SELL,88056.14,2025-12-30 10:08:00,88032.68,2,-46.920000000012806,-0.026642094463835697
2025-12-30 10:09:00,BTCUSDT,BUY,88032.67,,,2,,
2025-12-30 10:21:00,BTCUSDT,SELL,88032.67,2025-12-30 10:21:00,88014.06,2,-37.220000000001164,-0.021139879092613167
2025-12-30 10:22:00,BTCUSDT,BUY,88000.0,,,2,,
2025-12-30 10:34:00,BTCUSDT,SELL,88000.0,2025-12-30 10:34:00,88007.42,2,14.839999999996508,0.008431818181819928
2025-12-30 10:35:00,BTCUSDT,BUY,88050.0,,,2,,
2025-12-30 10:44:00,BTCUSDT,SELL,88050.0,2025-12-30 10:44:00,88150.0,2,200.0,0.11357183418512218
2025-12-30 10:46:00,BTCUSDT,BUY,88144.62,,,2,,
2025-12-30 10:47:00,BTCUSDT,SELL,88144.62,2025-12-30 10:47:00,88172.58,2,55.920000000012806,0.03172059735467858
2025-12-30 10:48:00,BTCUSDT,BUY,88091.1,,,2,,
2025-12-30 10:51:00,BTCUSDT,SELL,88091.1,2025-12-30 10:51:00,88087.76,2,-6.680000000022119,-0.0037915294507695485
2025-12-30 10:52:00,BTCUSDT,BUY,88040.0,,,2,,
2025-12-30 11:15:00,BTCUSDT,SELL,88040.0,2025-12-30 11:15:00,88021.73,2,-36.54000000000815,-0.020751930940487995
2025-12-30 11:17:00,BTCUSDT,BUY,87963.42,,,2,,
2025-12-30 11:18:00,BTCUSDT,SELL,87963.42,2025-12-30 11:18:00,87942.26,2,-42.320000000006985,-0.024055453960303286
2025-12-30 11:21:00,BTCUSDT,BUY,87934.97,,,2,,
2025-12-30 11:29:00,BTCUSDT,SELL,87934.97,2025-12-30 11:29:00,87923.81,2,-22.320000000006985,-0.01269119668774188
2025-12-30 11:30:00,BTCUSDT,BUY,87936.0,,,2,,
2025-12-30 11:41:00,BTCUSDT,SELL,87936.0,2025-12-30 11:41:00,87938.88,2,5.760000000009313,0.00327510917030871
2025-12-30 11:49:00,BTCUSDT,BUY,87889.97,,,2,,
2025-12-30 11:50:00,BTCUSDT,SELL,87889.97,2025-12-30 11:50:00,87878.54,2,-22.860000000015134,-0.01300489691827833
2025-12-30 11:59:00,BTCUSDT,BUY,87912.4,,,2,,
2025-12-30 12:08:00,BTCUSDT,SELL,87912.4,2025-12-30 12:08:00,87944.08,2,63.360000000015134,0.03603587207265946
2025-12-30 12:09:00,BTCUSDT,BUY,87911.09,,,2,,
2025-12-30 12:11:00,BTCUSDT,SELL,87911.09,2025-12-30 12:11:00,88122.46,2,422.7400000000198,0.24043610425033002
2025-12-30 12:12:00,BTCUSDT,BUY,88028.77,,,2,,
2025-12-30 12:24:00,BTCUSDT,SELL,88028.77,2025-12-30 12:24:00,88024.02,2,-9.5,-0.005395963160681472
2025-12-30 12:25:00,BTCUSDT,BUY,88011.68,,,2,,
2025-12-30 12:33:00,BTCUSDT,SELL,88011.68,2025-12-30 12:33:00,87977.72,2,-67.9199999999837,-0.03858578770453702
2025-12-30 12:34:00,BTCUSDT,BUY,87998.22,,,2,,
2025-12-30 12:35:00,BTCUSDT,SELL,87998.22,2025-12-30 12:35:00,87951.2,2,-94.04000000000815,-0.053432898983640786
2025-12-30 12:39:00,BTCUSDT,BUY,88020.92,,,2,,
2025-12-30 12:46:00,BTCUSDT,SELL,88020.92,2025-12-30 12:46:00,87961.64,2,-118.55999999999767,-0.0673476259961836
2025-12-30 12:48:00,BTCUSDT,BUY,87961.64,,,2,,
2025-12-30 13:00:00,BTCUSDT,SELL,87961.64,2025-12-30 13:00:00,88015.86,2,108.44000000000233,0.061640506020577135
2025-12-30 13:01:00,BTCUSDT,BUY,88003.01,,,2,,
2025-12-30 13:04:00,BTCUSDT,SELL,88003.01,2025-12-30 13:04:00,87972.75,2,-60.51999999998952,-0.034385187506646986
2025-12-30 13:05:00,BTCUSDT,BUY,88047.63,,,2,,
2025-12-30 13:33:00,BTCUSDT,SELL,88047.63,2025-12-30 13:33:00,87929.93,2,-235.40000000002328,-0.13367764697358453
2025-12-30 13:34:00,BTCUSDT,BUY,87961.77,,,2,,
2025-12-30 13:50:00,BTCUSDT,SELL,87961.77,2025-12-30 13:50:00,88058.42,2,193.29999999998836,0.1098772796409131
2025-12-30 13:51:00,BTCUSDT,BUY,88055.47,,,2,,
2025-12-30 14:01:00,BTCUSDT,SELL,88055.47,2025-12-30 14:01:00,88011.01,2,-88.9200000000128,-0.05049090079243257
